,id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories__alias,categories__title,rating,location__address1,location__city,location__zip_code,location__country,location__state,location__cross_streets,coordinates__latitude,coordinates__longitude,photos__001,photos__002,photos__003,price,hours__open__is_overnight,hours__open__start,hours__open__end,hours__open__day,hours__hours_type,hours__is_open_now
2144,kaSd6qzlsxn__ILDtGf3iA,alices-tea-cup-new-york,Alice's Tea Cup,https://s3-media2.fl.yelpcdn.com/bphoto/nRVvlJQUgYPYMd4C7vxTtw/o.jpg,True,False,https://www.yelp.com/biz/alices-tea-cup-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127993006.0,(212) 799-3006,988.0,breakfast_brunch,Breakfast & Brunch,4.0,102 W 73rd St,New York,10023.0,US,NY,Amsterdam Ave & Columbus Ave,40.77802,-73.9787,https://s3-media2.fl.yelpcdn.com/bphoto/nRVvlJQUgYPYMd4C7vxTtw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/V4GCPJrOojad4PFRTHKfaw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/oZjsnT2FxGdOOv87sfighA/o.jpg,$$,False,800.0,2000.0,0.0,REGULAR,True
2151,9hOtQc38qBmFWZP281Mkmw,coney-island-brewery-brooklyn,Coney Island Brewery,https://s3-media2.fl.yelpcdn.com/bphoto/jUfr6iI9KkAkQzlM-Ooh-A/o.jpg,True,False,https://www.yelp.com/biz/coney-island-brewery-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17189960019.0,(718) 996-0019,124.0,breweries,Breweries,4.5,1904 Surf Ave,Brooklyn,11224.0,US,NY,19th St & 20th St,40.573917,-73.984725,https://s3-media2.fl.yelpcdn.com/bphoto/jUfr6iI9KkAkQzlM-Ooh-A/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/7da_uXIAdVfbURhtHDqmFw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/j-OhYx2ftCv5WUl2bymQGw/o.jpg,$,False,1200.0,1800.0,3.0,REGULAR,False
2155,6tf6uGg424cOZTHIHa8Aiw,el-almacen-brooklyn,El Almacen,https://s3-media3.fl.yelpcdn.com/bphoto/ajPwwYepegurUc9hSOJbWg/o.jpg,True,False,https://www.yelp.com/biz/el-almacen-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17182187284.0,(718) 218-7284,611.0,argentine,Argentine,4.0,557 Driggs Ave,Brooklyn,11211.0,US,NY,7th St & 6th St,40.71679,-73.9564,https://s3-media3.fl.yelpcdn.com/bphoto/ajPwwYepegurUc9hSOJbWg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/emwZQBepj_uYCuJRm5sZtg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/L9aAd-lIRFne_6R-N7Qtxg/o.jpg,$$,False,1700.0,2300.0,0.0,REGULAR,False
2162,zDtocZreqOXZAPWFJdrfig,buffalos-famous-brooklyn,Buffalo's Famous,https://s3-media2.fl.yelpcdn.com/bphoto/1EFRgQU4xZrBB7HYyZpdRA/o.jpg,True,False,https://www.yelp.com/biz/buffalos-famous-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17184629746.0,(718) 462-9746,172.0,chicken_wings,Chicken Wings,4.0,773 Coney Island Ave,Brooklyn,11218.0,US,NY,Cortelyou Rd & Dorchester Rd,40.638687899999994,-73.96843670000001,https://s3-media2.fl.yelpcdn.com/bphoto/1EFRgQU4xZrBB7HYyZpdRA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/DEtIvVo5pzPFVA5Gf2eayg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/qgnlThnp4643TaaQ53qAIA/o.jpg,$,False,1700.0,0.0,0.0,REGULAR,False
2169,_nywvJGzmWJEH2FceAvRbQ,purple-rice-korean-kitchen-new-york,Purple Rice Korean Kitchen,https://s3-media3.fl.yelpcdn.com/bphoto/xZu-UJ-4PRwa_CqdfPy8Sw/o.jpg,True,False,https://www.yelp.com/biz/purple-rice-korean-kitchen-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16468613536.0,(646) 861-3536,145.0,korean,Korean,4.0,263 W 30th St,New York,10001.0,US,NY,7th Ave & Fashion Ave,40.74964,-73.99466,https://s3-media3.fl.yelpcdn.com/bphoto/xZu-UJ-4PRwa_CqdfPy8Sw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/NSJIO9BZAeziNh7JSW9qhQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/DeNyi0ZDQty1KmFd6Xbx4w/o.jpg,$$,False,1130.0,2100.0,0.0,REGULAR,True
2176,iK2jJQA72XRjf4nUD3cAnA,tortilleria-mexicana-los-hermanos-brooklyn-2,Tortilleria Mexicana Los Hermanos,https://s3-media4.fl.yelpcdn.com/bphoto/YKvAPW7dfhcWLG5Sb_-c6g/o.jpg,True,False,https://www.yelp.com/biz/tortilleria-mexicana-los-hermanos-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17184563422.0,(718) 456-3422,660.0,mexican,Mexican,4.0,271 Starr St,Brooklyn,11237.0,US,NY,Wyckoff Ave & St Nicholas Ave,40.7066299,-73.92198,https://s3-media4.fl.yelpcdn.com/bphoto/YKvAPW7dfhcWLG5Sb_-c6g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/N2buC1XrcUuKh9yXsVsNAw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/zxJpq32opF34eOrZs9cGbA/o.jpg,$,False,1100.0,2330.0,0.0,REGULAR,True
2183,fVsH6QIJPzXpVbgmeiolsA,jungsik-new-york,Jungsik,https://s3-media1.fl.yelpcdn.com/bphoto/gu9IbtwYigP_umE72NDTQA/o.jpg,True,False,https://www.yelp.com/biz/jungsik-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12122190900.0,(212) 219-0900,504.0,korean,Korean,4.5,2 Harrison St,New York,10013.0,US,NY,Hudson St & Staple St,40.71859101587379,-74.0088844299316,https://s3-media1.fl.yelpcdn.com/bphoto/gu9IbtwYigP_umE72NDTQA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/aNhWa5CakLW04AlIUY8lsQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/uHV5TX3dnhu4cyh7DfFFxw/o.jpg,$$$$,False,1730.0,2230.0,0.0,REGULAR,False
2190,YigI9naNis2hvBtlkXLTvQ,ichabods-new-york,Ichabod's,https://s3-media2.fl.yelpcdn.com/bphoto/xFCBuJFqhc01Wu1zHQwztw/o.jpg,True,False,https://www.yelp.com/biz/ichabods-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127775102.0,(212) 777-5102,544.0,newamerican,American (New),4.0,15 Irving Pl,New York,10003.0,US,NY,15th St & 16th St,40.7348034779301,-73.9883648628205,https://s3-media2.fl.yelpcdn.com/bphoto/xFCBuJFqhc01Wu1zHQwztw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/28lnAm80u5Nuxnk6759NGA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/7Q5pHecs-WsFKTCzJj_XEQ/o.jpg,$$,False,1700.0,2200.0,0.0,REGULAR,False
2199,477o_-7VmcnTokazWtEa0A,grays-papaya-new-york,Gray's Papaya,https://s3-media2.fl.yelpcdn.com/bphoto/Q1C2DMypkuydXNxId9qh9Q/o.jpg,False,False,https://www.yelp.com/biz/grays-papaya-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127990243.0,(212) 799-0243,1290.0,hotdog,Hot Dogs,3.5,2090 Broadway,New York,10023.0,US,NY,73rd St & West 72nd St,40.778378312186604,-73.98155817478158,https://s3-media2.fl.yelpcdn.com/bphoto/Q1C2DMypkuydXNxId9qh9Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/2EayiLQe_9NpDXJKP9luEw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/a_VGeDWzmCYIpjWgZT5FFA/o.jpg,$,True,0.0,0.0,0.0,REGULAR,True
2206,2Bg8Jfl2FvH1unmvxNS0dQ,sik-gaek-woodside-3,Sik Gaek,https://s3-media1.fl.yelpcdn.com/bphoto/VJHpFPc3s_rHtoomk6lXhA/o.jpg,True,False,https://www.yelp.com/biz/sik-gaek-woodside-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17182054555.0,(718) 205-4555,519.0,korean,Korean,4.0,49-11 Roosevelt Ave,Woodside,11377.0,US,NY,,40.743485,-73.91483559999999,https://s3-media1.fl.yelpcdn.com/bphoto/VJHpFPc3s_rHtoomk6lXhA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/XYhs34QqHyzSpw_VQ4gZsQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/J_B--C39cC77nBIrKCtIhg/o.jpg,$$,True,1500.0,200.0,0.0,REGULAR,True
2213,QHYqNQhQ8NVK0RX68Y4PuQ,levain-bakery-new-york-3,Levain Bakery,https://s3-media1.fl.yelpcdn.com/bphoto/t1nXEYSHHHEAPfqr5r74iQ/o.jpg,True,False,https://www.yelp.com/biz/levain-bakery-new-york-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16464550952.0,(646) 455-0952,621.0,bakeries,Bakeries,4.5,2167 Frederick Douglass Blvd,New York,10026.0,US,NY,,40.8049739,-73.9551513,https://s3-media1.fl.yelpcdn.com/bphoto/t1nXEYSHHHEAPfqr5r74iQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/GbyGAiSLy5wYA96l9ThsoQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/zuxeqk9XB1UxH5fH3rEwmQ/o.jpg,$$,False,800.0,1900.0,0.0,REGULAR,True
2220,f7jZvRH-h76F4emzvKytaQ,tuk-tuk-long-island-city,Tuk Tuk,https://s3-media2.fl.yelpcdn.com/bphoto/Xsexy17bdqNd8hwCGRJrlA/o.jpg,True,False,https://www.yelp.com/biz/tuk-tuk-long-island-city?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17184725597.0,(718) 472-5597,615.0,thai,Thai,4.0,4906 Vernon Blvd,Long Island City,11101.0,US,NY,,40.743232,-73.954254,https://s3-media2.fl.yelpcdn.com/bphoto/Xsexy17bdqNd8hwCGRJrlA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/92yDBi4LhoBWNTVvUvolLA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/zVlH0glJQKbYLiIzAEZqFg/o.jpg,$$,False,1200.0,1530.0,0.0,REGULAR,False
2232,wWmVAc4NnB3q0onYRM-RkA,zundo-ya-new-york,Zundo-Ya,https://s3-media2.fl.yelpcdn.com/bphoto/z-e1xeCjk2YBJxxgFkuM8Q/o.jpg,True,False,https://www.yelp.com/biz/zundo-ya-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19176393549.0,(917) 639-3549,646.0,ramen,Ramen,4.0,84 E 10th St,New York,10003.0,US,NY,4th Ave & Lafayette St,40.730861663818395,-73.9899444580078,https://s3-media2.fl.yelpcdn.com/bphoto/z-e1xeCjk2YBJxxgFkuM8Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/Y07BPLM61841QYXzsKpnuA/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/F4sF_fsUX4Ql7tnExGgKiw/o.jpg,$$,False,1130.0,1430.0,0.0,REGULAR,False
2244,mmFEdsr3os5z86aVP7tW0w,tchoup-shop-brooklyn,Tchoup Shop,https://s3-media1.fl.yelpcdn.com/bphoto/yjNMYKoPM6TVIrx4FGv2iw/o.jpg,True,False,https://www.yelp.com/biz/tchoup-shop-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19292343500.0,(929) 234-3500,215.0,cajun,Cajun/Creole,4.0,50 Wyckoff Ave,Brooklyn,11237.0,US,NY,Willoughby Ave & Starr St,40.70565,-73.92161,https://s3-media1.fl.yelpcdn.com/bphoto/yjNMYKoPM6TVIrx4FGv2iw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/K-5TgIMVBwBTREDurYM2pQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/1blLdjAieYPnMuVxtlcy6Q/o.jpg,$$,False,1100.0,2300.0,0.0,REGULAR,True
2251,PFbhk_bq9FR-fkK__LJMkg,wingstop-brooklyn,Wingstop,https://s3-media2.fl.yelpcdn.com/bphoto/-nifm6M2Ixx4V46bRjyo3g/o.jpg,True,False,https://www.yelp.com/biz/wingstop-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17182609464.0,(718) 260-9464,134.0,chicken_wings,Chicken Wings,4.0,289 Livingston St,Brooklyn,11217.0,US,NY,Hanover Pl & Nevins St,40.68842,-73.98199,https://s3-media2.fl.yelpcdn.com/bphoto/-nifm6M2Ixx4V46bRjyo3g/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ZOE8tCCjXwi-JS6V4pu2hQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/3bsBbRiofGhCljCT4rtYAA/o.jpg,$$,False,1100.0,0.0,0.0,REGULAR,True
2258,1u_vkRFPuT8Aeh7Zk3bKyw,galata-mediterranean-cuisine-new-york,Galata Mediterranean Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/IdqpmGJBjvI8qZ9hvdRxpw/o.jpg,True,False,https://www.yelp.com/biz/galata-mediterranean-cuisine-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12126839206.0,(212) 683-9206,266.0,turkish,Turkish,4.5,212 E 34th St,New York,10016.0,US,NY,Tunnel Exit St & 3rd Ave,40.745309999999996,-73.97753,https://s3-media1.fl.yelpcdn.com/bphoto/IdqpmGJBjvI8qZ9hvdRxpw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/BTXPGAf4iqeZRJu2dwngZQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/0AKKyZh7wKMRshTIx7bIvg/o.jpg,$$,False,1100.0,2300.0,0.0,REGULAR,True
2265,O1fUmxt3kbV-rnyjBtzAfw,thep-thai-restaurant-new-york-5,THEP Thai Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/WymEpZCm4CPRTeVHXVyzXQ/o.jpg,True,False,https://www.yelp.com/biz/thep-thai-restaurant-new-york-5?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12128999995.0,(212) 899-9995,256.0,thai,Thai,4.5,1439 2nd Ave,New York,10021.0,US,NY,75th St & 74th St,40.77078,-73.95727,https://s3-media3.fl.yelpcdn.com/bphoto/WymEpZCm4CPRTeVHXVyzXQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Vn8veCp8J3Jj2OuKcdEc7g/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/ViYxjg5VgwOfGAbGuJseKw/o.jpg,$$,False,1130.0,1600.0,0.0,REGULAR,True
2277,JEuIdK9hzci9g_TuwfnZ_w,society-cafe-new-york-2,Society Cafe,https://s3-media2.fl.yelpcdn.com/bphoto/NCMXf0M2Ey0ss6sHamg-lg/o.jpg,True,False,https://www.yelp.com/biz/society-cafe-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12123004525.0,(212) 300-4525,106.0,newamerican,American (New),4.0,52 W 13th St,New York,10011.0,US,NY,Avenue Of The Americas & 5th Ave,40.73624,-73.99658000000001,https://s3-media2.fl.yelpcdn.com/bphoto/NCMXf0M2Ey0ss6sHamg-lg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/4_t60msW6btUnFG523RVVQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/VZnv-0rxilpEK-qRuil0-w/o.jpg,$$$,False,630.0,2300.0,0.0,REGULAR,True
2284,FEbSTdr3pWGW9vSVFyaprA,there-new-york-2,There,https://s3-media1.fl.yelpcdn.com/bphoto/aj1bvckc619M3Kw879QOBQ/o.jpg,True,False,https://www.yelp.com/biz/there-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19173882814.0,(917) 388-2814,5.0,asianfusion,Asian Fusion,5.0,154 Orchard St,New York,10002.0,US,NY,Stanton St & Rivington St,40.7207616170605,-73.9886049181223,https://s3-media1.fl.yelpcdn.com/bphoto/aj1bvckc619M3Kw879QOBQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/4vGPMjTS0Tmnx5Z5IDA_mA/o.jpg,,,False,1700.0,2300.0,1.0,REGULAR,False
2290,PFtRQf8uL8ynIDg_1gWr0g,nhà-minh-brooklyn,Nhà Minh,https://s3-media4.fl.yelpcdn.com/bphoto/RgRn8u-sJIdHcBdlm95BVg/o.jpg,True,False,https://www.yelp.com/biz/nh%C3%A0-minh-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17183877848.0,(718) 387-7848,121.0,vietnamese,Vietnamese,4.5,485 Morgan Ave,Brooklyn,11222.0,US,NY,Division Pl & Beadel St,40.720978493183104,-73.93841584600041,https://s3-media4.fl.yelpcdn.com/bphoto/RgRn8u-sJIdHcBdlm95BVg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/m_UyNEoruJ-70h_iMm-__w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/rqzGs_mb4SBRcqjwYryboQ/o.jpg,$$,False,800.0,2200.0,0.0,REGULAR,True
2297,MDMw0HFK3rgeGRl-FZC9Fg,banh-mi-saigon-new-york,Banh Mi Saigon,https://s3-media4.fl.yelpcdn.com/bphoto/0qDco8FqOZ47wb3GYOUYlg/o.jpg,True,False,https://www.yelp.com/biz/banh-mi-saigon-new-york?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12129411541.0,(212) 941-1541,1363.0,vietnamese,Vietnamese,4.0,198 Grand St,New York,10013.0,US,NY,Mulberry St & Mott St,40.719359999999995,-73.99667,https://s3-media4.fl.yelpcdn.com/bphoto/0qDco8FqOZ47wb3GYOUYlg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/8qvr3GjrTZldVVSz-jSbHw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/GHjPbM72rSxnDIh3bLeZQA/o.jpg,$,False,800.0,1900.0,0.0,REGULAR,True
2304,oBcqZs0CAZjsLuMB-mNJ6A,stickys-finger-joint-new-york-2,Sticky's Finger Joint,https://s3-media1.fl.yelpcdn.com/bphoto/AkC-j6Ig-K3JcfH91Rnwpw/o.jpg,True,False,https://www.yelp.com/biz/stickys-finger-joint-new-york-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,16464905856.0,(646) 490-5856,348.0,hotdogs,Fast Food,4.0,484 3rd Ave,New York,10016.0,US,NY,33rd St & 32nd St,40.74505,-73.97885,https://s3-media1.fl.yelpcdn.com/bphoto/AkC-j6Ig-K3JcfH91Rnwpw/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kydLB8FXynszeu8qOVYX9w/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ydxPo_MwVv6qPBEuDq1DBg/o.jpg,$$,False,1130.0,2330.0,0.0,REGULAR,True
2311,bJgl6cDIBIMlgrntQbxt1g,café-zaiya-new-york-4,Café Zaiya,https://s3-media4.fl.yelpcdn.com/bphoto/urSOaI4XHjEoW1OM4lmuPQ/o.jpg,True,False,https://www.yelp.com/biz/caf%C3%A9-zaiya-new-york-4?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12127790740.0,(212) 779-0740,1103.0,japanese,Japanese,4.0,18 E 41st St,New York,10017.0,US,NY,5th Ave & Madison Ave,40.7523,-73.98043,https://s3-media4.fl.yelpcdn.com/bphoto/urSOaI4XHjEoW1OM4lmuPQ/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/UWzWWLuLHOfEFQj8_oNnPA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Gz1cc0EdxO9QvPC_sVy84w/o.jpg,$,False,800.0,2000.0,0.0,REGULAR,True
2318,JhJLPp6KuBcD3CHCkEKJ_A,cocoron-new-york-3,Cocoron,https://s3-media2.fl.yelpcdn.com/bphoto/IkbHR5AhlnbpFUMZmNQNuQ/o.jpg,True,False,https://www.yelp.com/biz/cocoron-new-york-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,12124771212.0,(212) 477-1212,926.0,japanese,Japanese,4.0,16 Delancey St,New York,10002.0,US,NY,Kenmare St & Bowery,40.72031,-73.99305,https://s3-media2.fl.yelpcdn.com/bphoto/IkbHR5AhlnbpFUMZmNQNuQ/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/9t94rbNz9W6dBhEcD9MRhQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/qELPbKTO348xYecJ58Kcew/o.jpg,$$,False,1200.0,1515.0,1.0,REGULAR,False
2330,0kH1mGuqIb5rOrvCKGsWtA,stuffed-ice-cream-new-york-3,Stuffed Ice Cream,https://s3-media4.fl.yelpcdn.com/bphoto/nhNo2imLSLfKLCAwFVtRpA/o.jpg,True,False,https://www.yelp.com/biz/stuffed-ice-cream-new-york-3?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,19172614904.0,(917) 261-4904,487.0,icecream,Ice Cream & Frozen Yogurt,4.5,139 1st Ave,New York,10003.0,US,NY,St Marks Pl & 9th St,40.72805,-73.98538,https://s3-media4.fl.yelpcdn.com/bphoto/nhNo2imLSLfKLCAwFVtRpA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/2BiEfjn1Fae4gvXF-U3PIA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/lsqVXmRK2GdJlDG_gYrb4g/o.jpg,$,False,1300.0,2300.0,0.0,REGULAR,True
2337,Y7cKrhINvxMtYGh5I_V60g,press-195-bayside-2,Press 195,https://s3-media4.fl.yelpcdn.com/bphoto/O0ozhgJU1U2i-Fit56VTsw/o.jpg,True,False,https://www.yelp.com/biz/press-195-bayside-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17182811950.0,(718) 281-1950,866.0,tradamerican,American (Traditional),4.0,4011 Bell Blvd,Bayside,11361.0,US,NY,,40.763961,-73.770781,https://s3-media4.fl.yelpcdn.com/bphoto/O0ozhgJU1U2i-Fit56VTsw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/kCN5nCJZKBiOU0hiHKZWbg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/jJCCtBuL3YRMnjxx56zYzQ/o.jpg,$$,False,1130.0,2130.0,0.0,REGULAR,True
2344,zHqDuMznom7CLp2lqV8q0g,forrest-point-brooklyn,Forrest Point,https://s3-media1.fl.yelpcdn.com/bphoto/1G9M426OYh5DxRwFiRumUw/o.jpg,True,False,https://www.yelp.com/biz/forrest-point-brooklyn?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,17183662742.0,(718) 366-2742,309.0,bars,Bars,4.0,970 Flushing Ave,Brooklyn,11206.0,US,NY,Evergreen Ave & Forrest St,40.70319,-73.93229000000001,https://s3-media1.fl.yelpcdn.com/bphoto/1G9M426OYh5DxRwFiRumUw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/-khlEcKnodNWgWh0ol5B_w/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/9Pufpgvobp5luehHBvIq6w/o.jpg,$$,True,1100.0,200.0,0.0,REGULAR,True
2351,LcyrHytfSy0r048ew9-UXQ,arrogant-swine-brooklyn-2,Arrogant Swine,https://s3-media1.fl.yelpcdn.com/bphoto/08BkGPzeJai4o3zNIBesuQ/o.jpg,False,False,https://www.yelp.com/biz/arrogant-swine-brooklyn-2?adjust_creative=NGOVdpY_q4Uy7KDT3aNoEw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=NGOVdpY_q4Uy7KDT3aNoEw,13473285595.0,(347) 328-5595,262.0,bbq,Barbeque,3.5,173 Morgan Ave,Brooklyn,11237.0,US,NY,Scholes St & Meserole St,40.7100372,-73.9334946,https://s3-media1.fl.yelpcdn.com/bphoto/08BkGPzeJai4o3zNIBesuQ/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/hXRd6tcdsaGCTki0DRpDIg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/zFJjUVgaOZ_6Q-funwzZ7w/o.jpg,$$,True,1200.0,200.0,1.0,REGULAR,True
